Game ID,Comment,Label,Home Team,Away Team,Kosovas Result
19,"Ju lumt djema fati ske ka ana jon Se pat mudesi me Ba tri gola
",Positive,Kosovo,Spain,Loss
19,Ju lumt djema! ,Positive,Kosovo,Spain,Loss
11,"Muriqi kerka hiq sosht, qashtu Rashica, qashtu Aliti. Nuk e di pse nuk ftohet Leart Paqarada nga kombëtarja tu e ditë që është në formë të mirë. Nuk duhet te jetë startus Vedat Muriqi etj....
",Neutral,Kosovo,Greece,Loss
18,A ka mundesi dikush numrin e telefonit te Vedat Muriqit se neser ka me qite plloqe ,Neutral,Sweden,Kosovo,Loss
9,"Ndeshje jo fort e mire nga kosova.rashica su duk fare skapi asnji top me kembe
",Neutral,Greece,Kosovo,Loss
3,Ncncncnc oh zot 1:1 ky trener duhet mu largu Meniher,Negative,Kosovo,Andorra,Draw
15,"Teper dopet sikur mi shti me zor me lu as ni lejtar i ks nuk krahasohet me Bernard Berishen
",Negative,Greece,Kosovo,Draw
14,Urime Kosova! Suksese te metejshme!,Positive,Kosovo,Burkina Faso,Win
9,Lojtart tpshurrt menjemdhejt e mutit ,Negative,Greece,Kosovo,Loss
15,"Ky ekip duhet totalisht me u renovu dmth asnjë lojtar nuk duhet të mbahet në ekip, duhet që nga rrënjët të këputet dhe të mbillet një ekip i ri me lojtar tjerë. Mos ta harrojm edhe trajnerin i cili që nga loja me Maqedonin nuk kishte çka ti jepte më shumë Kosovës sepse misioni i tij me Kosovën kishte mbarruar dhe kjo edhe sonte edhe njëher u dëshmua! Por ja që udhëheqësit e futbollit në Kosov? ose jan të verbër dhe nuk po shofin ose jan totalisht amatera që nuk kan dy lidhje n'tru me futboll. Mazamakeq, nje barazim i merituar e grekve apo e dhuruar nga lojtarët amatera të Kosovës.
",Negative,Greece,Kosovo,Draw
8,OOOOOOJ KOSOV OJ NANAAAAA IMEEEEEEEEEE ,Neutral,Northern Ireland,Kosovo,Loss
4,Zevendsimet i ka ba shum von Zenelin u duft me shfrytzu 20 min e fundit ky 5 min e fundit i bani zevendsimet ti bajke zevendsimet min 65 ose 70 mujshum me nxerr 3 pik.,Negative,Israel,Kosovo,Draw
15,"Sa ta kemi qet babadimer Kur dhurata nuk kan Me na ardh
",Neutral,Greece,Kosovo,Draw
19,"Rrespekt per Kosoven
",Positive,Kosovo,Spain,Loss
7,Supër brravo,Positive,Kosovo,Cyprus,Win
29,"Urime fitorja por loja ishte tepër e dobët
",Positive,Kosovo,Moldova,Win
11,"Turp për federaten me majt inati për paqaraden pavarsisht aj Djali sen nuk ka Gabu. Mir? po kta federata e kosoves jon big Bossa. Oj federat Ulne koken e Merre Thirre Djalin në Fjal let lun Futboll Se i duhet kosoves. E ju Federata Mos u boni injiranta
",Neutral,Kosovo,Greece,Loss
29,"Do as rezerv se meritojn mir qe u kry e se hangren gol..
",Negative,Kosovo,Moldova,Win
9,"Amir Rrahmani
Arber Zeneli
Vedat Muriqi
Jan Lojtaret e vetem qe lujn me zemer te tjert jan vetem Mercenear Lojtar nuk lujn me zemer",Neutral,Greece,Kosovo,Loss
11,Marre qysh kan lujt. Greqia ????me na mujt qe dy herë midis Prishtine. Traineri shum i dobët,Negative,Kosovo,Greece,Loss
7,Me ne fund pas shume lojve nji Fitore e madhe!!,Positive,Kosovo,Cyprus,Win
2,Ma shum angazhohna une ntermin se rashica per kombtaren,Neutral,Kosovo,Romania,Draw
9,Kosov zemra e shqiperis ,Positive,Greece,Kosovo,Loss
8,"Shum dobët keni luajtur!!!
",Negative,Northern Ireland,Kosovo,Loss
19,"Referi skandaloz.Referi anësor e qoi flamurin për ofsajt ky e pranon golin.Padrejtësi shumë e madhe në këtë lojë ,se kemi meritu humbjen sipas rasteve është dashur të fitohet loja
",Negative,Kosovo,Spain,Loss
15,"Kur lun Rashica esht si me lu me nje lojtar me pak ne fushe !
",Negative,Greece,Kosovo,Draw
9,"Normal qe hupmi prej agim ademit e deri te tifozi ma i vogel i grekve ken kunder kosoves me trainer me refer me var me kejt ski qka pret ktu veq humbje
",Negative,Greece,Kosovo,Loss
15,"Loje e dobet
",Negative,Greece,Kosovo,Draw
9,As nuk ka përgaditje fizike e as psiçike.Mungon një Trener qe i fut shpirtin luftarak perfaqesueses.Na plaset si ju si Shqiperia.,Negative,Greece,Kosovo,Loss
8,"Une si tifoz nqdo vend qe kam mundesi ko me ndjek Kosoven pa marr parasysh rezultatin, (po dikush duhet me dhon pergjegjesi per kto gabime)!!!!!
",Neutral,Northern Ireland,Kosovo,Loss
3,federata e hajnave të kosovës,Negative,Kosovo,Andorra,Draw
11,"Net na tregojn lojtart tanë qka kan Grekt ma shum se kta edhe qfar justifikimi kan qe mburren tani me kit rezultat edhe plus ne tempullin Dardanë. Fadil Vokrri
marre duhet me u ardh pak bile",Negative,Kosovo,Greece,Loss
9,O refer o mut,Negative,Greece,Kosovo,Loss
15,"Shkarkone ma kete trajner a jini tu e pa qe nuk eshte kerkah nuk di as kur me ba zevendesime
Shkarkone kete balosh se kemi potencial me lu edhe shume ma mire me keta lojtar",Negative,Greece,Kosovo,Draw
29,"O si ekam pa qe dulla ka hy ne stadium ekam dit qe baksuz o aj menxi fitum
",Negative,Kosovo,Moldova,Win
13,"Lojë shume e bukur e Kosovës,po ashtu edhe e Zvicrrës,rezultati Fer dhe i merituar nga te dy Ekipet,per mendimin tim ky ka qen dasht te jet edhe rezultati perfundimtar nga asnjëra anë fitore.",Neutral,Switzerland,Kosovo,Draw
2,"Nëse Agim Ademi është i knaqun me barazime ne nuk jemi.?? Nuk di çka duhet me ndodhë me reagu. Apo po presin me shku Populli mi ngreh krejt kryesin zhag. Treneri kaher është desht me shku, por dikush duhet me marrë përgjegjsi. Fajin e ka fusha si mbas trenerit?? Në çfar fushe luajti Rumunia..?",Negative,Kosovo,Romania,Draw
2,"Federat turpi , trajner per turp 90 min standart i len Celinen e FZlijn qe komplet krejt kampionatin e ligen ku luajn nuk e kan perfundu nje ndeshje 90min , thjesht nuk ja vlen me ardh ne stadium deri sa ka Agim adema e Giresa",Negative,Kosovo,Romania,Draw
11,"Ndrrimet naj hupen Lojen.
",Neutral,Kosovo,Greece,Loss
7,"For good football tips Search for "" KIROLBET "" on telegram and join the channel, He's proven to be the best tipster so far With his bet tips.",Neutral,Kosovo,Cyprus,Win
3,Ket ekip o duft me mujt ni ekip i superliges po thirrne mendjen e ftoni lojtar qe jan super lig e evrop qe jan top form si Ermal Krasniqi Albion Rrahmani e shum tjer e jo do qe as ekipe te veta qe i kan nuk i ftojn me lu,Negative,Kosovo,Andorra,Draw
2,Nuk fitojet loja me Stylla ne fush o shoku,Negative,Kosovo,Romania,Draw
19,Prej se po e kqyr kosoven tu lujt Albini jau ka prap krejt spo din qka esht fitorja ,Negative,Kosovo,Spain,Loss
14,Selmani osht 100 her ma i mir se muriqi,Positive,Kosovo,Burkina Faso,Win
4,"Jeni 1sha me i hup pikt palidhje, mbrojtja si gjithmon katastrof, per pak ken te hup krejt lojen.
",Negative,Israel,Kosovo,Draw
9,"Kështu është kur je selektor pa autoritet, e që listen e lojtarve ta bëjnë gati, madje edhe 11-shen startuese. Tmerr!
",Negative,Greece,Kosovo,Loss
29,Dreshaj u kan super... I vetmi qe e mbajke topin edhe e menagjojke sigurt...Po quditem qysh Muriqin e blejti Lazio 18 million seee,Negative,Kosovo,Moldova,Win
28,Urime fitoren kjo eshte sinjal I mire per suedin te diellen presim fitore,Positive,Kosovo,Lithuania,Win
29,"Duhet me gjet nji Trejner ku duhet ti mendohet ketyre gjemve se duhet te mbrojt si duhet te luhet ne mes e jo me shkue si fa krye mendimi jem kta djem jan amater e shofni kombtarja e Shqipris se si lozin se shifet dora e Trejnerit ku Reja i ka dhon taktike te madhe edhe dy vite do shofim large kombtaren larg kurse kjo Kosove valla duhet pritet shume vite per te pare se ku do shkoje me kete loje jo nuk bon hic
",Negative,Kosovo,Moldova,Win
8,Fazliu dhe aliti tmerri mbrojtjes,Negative,Northern Ireland,Kosovo,Loss
29,"Lehte eshte me kritiku, po ka ardhur koha me nderru trajnerin. Patem fat se Moldavet teper te dobet.
",Positive,Kosovo,Moldova,Win
15,"Shume te ngathet! Rashica komplet jashtë forme, e ka humbur sensin e driblimit dhe depertimeve që i bënte dikur! Skuadra në përgjithësi sikur e ka humbur shkëlqimin dhe këmbënguljen për të fituar! Greqia ishte cop coo dhe nuk e shfrytëzuam! Duhen të fillohet gjithçka nga fillimi që tu kthehemi sukseseve!
",Neutral,Greece,Kosovo,Draw
4,"Loje jo e knaqeshme!
Trajneri i Kosoves nuk eshte i duhuri!",Negative,Israel,Kosovo,Draw
3,Amune emrrimi gjenaratat e tona athue ahhahaah,Negative,Kosovo,Andorra,Draw
2,Nuk e di ju si federat a nuk u mbushet mend me challandes trajneri mos me bo zëvendësime bash kur duhet nuk bon,Negative,Kosovo,Romania,Draw
4,"Një ndeshje e madhe, e luajtur me shumë vendosshmëri nga dardanët e ekipit kombëtar.
Pika e fituar sonte, padyshim se është motiv i rëndësishëm për ndeshjet e radhës, që me një angazhim të shtuar do i fitojmë pikët e plota.
FC Ferizaj i qëndron afër ekipit të kombëtares, duke i uruar shumë sukese në rrugëtimin për në Euro 2024.",Positive,Israel,Kosovo,Draw
8,"Gjethqysh duhet me ba naj kerkese ne FIFA, per shkak neve Kosoves me na e mundsu lojen me lujt vetem 70minuta se spo mujm ma shume me lujt.
Ekip hajgare, MARRE qysh po pesojn golla!!!!!",Negative,Northern Ireland,Kosovo,Loss
3,"Nuk e kom trupin e ronaldos aspak, po qeky mirlind kryeziu a bon me ja ndalu fastfoodat se krejt po keshin me ne pik profesionalizëm nuk kon",Negative,Kosovo,Andorra,Draw
18,"Kosove,te dua dhe me shume! ",Positive,Sweden,Kosovo,Loss
13,Urime Dardan ????????këtyre ?? vetëm një trener ju ka munguar me kualitet,Positive,Switzerland,Kosovo,Draw
19,Secili lojtar i kosovës luan noerendim Secili katregu Ligshti ndaj kombtares  ,Neutral,Kosovo,Spain,Loss
3,Lojtar manekena turp faqja e zeze kombetare pa shpirt,Negative,Kosovo,Andorra,Draw
11,"Vedat muriqi ishte më i miri
",Negative,Kosovo,Greece,Loss
2,kur ka qit kosova ndrit hajt kallxom ?,Neutral,Kosovo,Romania,Draw
3,"Sosht marre me majt veq Rrahmanin ne ekip, tjert mi lon me kqyre lojen ne tv.",Negative,Kosovo,Andorra,Draw
2,Qe ne lojen me andoren u vendos fati i kualifikimit fat per kualifikimet e vitit te ardhshem se ky eci,Negative,Kosovo,Romania,Draw
4,"Dresheviqi shumë dobët . Fazliji për atë pozicion asht shumë ma i mirë .
",Negative,Israel,Kosovo,Draw
29,"Me ne fund nje fitore. Urime Dardane qofte fillimi i nje fundi te veshtire.
",Positive,Kosovo,Moldova,Win
3,"Nuk e ka fajin trajneri o burra!!! Me mund Andorren dhe me lojtare qe kushtojne 95 milione euro, nuk ka pasur nevoje hic per trajner Pa trajner fare e kishit mundur. Por nese i thua skuadres Brazili i Europesdhe kemi shkuar ne Europian pa i luajtur fare ndeshjet, normal qe ata nisin me besu vertet se jane kualifikuar per ne Gjermania 2024!!! Gjithsesi ndeshje ka boll dhe Kosova dy nga 3 ndeshjet me rivalet direkt Rumanine dhe Izraelin i luan ne Prishtine, vetem pas atyre ndeshjeve do duket nese kjo skuader ka deshtuar Skuadra duhet te mbeshtetet nga tifozet e vet ne dite te veshtira, se kur eshte ne forme te mire e mbeshtet gjithe mileti Para Kosove????????????",Negative,Kosovo,Andorra,Draw
9,Largone at trajner se hor na boni ,Negative,Greece,Kosovo,Loss
7,Bravo ju qoftë,Positive,Kosovo,Cyprus,Win
11,"Luhet me kembe e tru o cuna jo me pordh.
",Neutral,Kosovo,Greece,Loss
2,"Lojtart mat mirt nuk i ka ftu Mirlind daku, arbnor muja, arber hoxha, bernard berisha e plot tjer Shkon i fton do lojtar qe sjan kerka hiq tmerr",Negative,Kosovo,Romania,Draw
29,Brravo Kosova,Positive,Kosovo,Moldova,Win
9,"Ju lumt djema , jeni ju ata që e keni dasht fitoren më shumë se ne , Suksese!
",Positive,Greece,Kosovo,Loss
9,Ma shume kane lujt me atë adoleshentin gollman qe e kemi sesa qe e kane qit topin perpara...lojtar qe lujn neper liga te 3ta e të 4terta keni marrë.A nuk ju vjen turp federatë e Kosoves?????,Negative,Greece,Kosovo,Loss
9,"Federata tmerr , marree",Negative,Greece,Kosovo,Loss
28,Suedis 5-0 me jav bo! Per hater t'nanes teres! Ju dua,Neutral,Kosovo,Lithuania,Win
8,"Pas kesaj humbje, po i arsyetoje futbollistat qe po refuzojne te behen pjese e Kosoves.
",Negative,Northern Ireland,Kosovo,Loss
28,Ju Lumtë Forca,Positive,Kosovo,Lithuania,Win
9,Po a shkut me lujt futboll a qka?? Katastrof loj bre,Negative,Greece,Kosovo,Loss
4,Dresevic si me pas munu Ramazani. Shtine Arbrin prej fillimi ti fiton 3 pik edhe u kry.,Positive,Israel,Kosovo,Draw
4,Ju lumtë djelmosha !,Positive,Israel,Kosovo,Draw
18,haha qata sjam shku mi kqyr se veq idhnim te dhajn.,Negative,Sweden,Kosovo,Loss
11,"Sa ta bon formacionin Agim Ademi na me fitu KURRE!
",Negative,Kosovo,Greece,Loss
19,"Jepjani ni kaqakrrut plakit e qone per Zvicerr , edhe qito golla zgjeroni pak kur te lujm vendas se po ju ngushtohen ktyne tanve
",Negative,Kosovo,Spain,Loss
28,"Loj fantastike edhe pse kundershtari ishte shume i dobet.
Dresevic ishte superior, Kololli kisha preferu me lujt ne mbrojtje ku e ka venin.
Shume suksese kunder Suedise dhe Spanjes.",Positive,Kosovo,Lithuania,Win
7,Respekt per lojen e bukur trajneri dha provimin per me tutje...,Positive,Kosovo,Cyprus,Win
3,Shkarkim prej tparit deri te i fundit . Marre!,Negative,Kosovo,Andorra,Draw
15,"Deshtim eshte 3 her me re mire jemi veq barazim menzi se paku 3 o desh me jau dhen.
",Neutral,Greece,Kosovo,Draw
9,"Ah nuk po bon pa e postuu kete rezultat ?
",Neutral,Greece,Kosovo,Loss
29,"kjo eshte turp nji moldavi me te shti ne bir te minit katastrof thon nji fjal qent e kqi ta bien ujkun ne torisht kta i binin moldavet para portes se ujkanit lojtari i cili e ka prek topin mas shumti eshte pikerisht portieri ujkani kuselektori mos koft ma kurr selektor i kosoves nuk ju terheqte vrejtjen me siguri nuk ka dit qka me ju than se nuk din ma shum pra mezi morem nji fitore qe ja vlen vetem goli ktu i kisha veque trie lojtar Kastrati Muriqi dhe ujkanin si rekordmen ne prekjen e topitnevend te urimit po e permbylli me fjalen TURP?!
",Negative,Kosovo,Moldova,Win
8,"Kosova per gjdo lavdat nuk e meritoi aspak humbjen!
Nje tjeter loj e dobt e Rashices bohet mir??????????Forca Kosov",Positive,Northern Ireland,Kosovo,Loss
4,"Arber Zeneli startues duhet te jete, Dreseviçi nuk duhet te jete ne formacionin bazë!
",Negative,Israel,Kosovo,Draw
11,"Paqarada duhet te ftohet nga Dardanet.. duhet me pranu qe nuk kemi kaqik mjaftushem
Luftoni per Lojtaret si Mergim Berisha, Fisnik Asllani edhe edhe",Positive,Kosovo,Greece,Loss
9,"O haver shko futja dna testin per disa lojtar qija nonen dalin turq a bulgar t lleshit mos me lujt pa as nje pik krenar.
Marrreee",Negative,Greece,Kosovo,Loss
3,sot mu ka dok loja e kosoves sikur kur u pranu ne uefa qe smujshin mi qu kamt .dopt shum dopt jem as ne lagje lagje nuk luhet kshtu,Negative,Kosovo,Andorra,Draw
15,Sa e pafat Greqia! ??????????! Nuk e kam imagjinuar kaq të dobët Kosovën! Dhe tani fjalë koti Brazimi është sukses!!,Negative,Greece,Kosovo,Draw
29,"Oj federat e kopukave komplet stafin qite out.. A bohen ndrrimet ne minuten e 80 veq muharrem leshi e bon ket bet. Dikur alberti sbojke ndrrime tash muharremi shyqyr dreshevici e nali mur karton tkuq se kur ta kish bo 1-1 ta kish rras edhe dytin goll edhe hajt te shpija ju kish quu..
",Negative,Kosovo,Moldova,Win
2,O hiqne atë MUTË franquzi se dojnë me na marrë n'qafë oj federat. BESNIK HASI trajner i duhur.,Negative,Kosovo,Romania,Draw
19,"Kombetarja e Spanjes qe lojtaret i lujn ne TOP KLUBE e kan super kondicion i kryjn krejt 5 zavendsimet, a ky Strategi jone i lodht qe ja nisen lojtart mi ec nfush prej minutes 55 nuk e bon asni zevendsim plus tu hup, TMERRRRRR.
Oj federate e LODHT, kap shkarkone kete TRAJNER SKANDALOZ.",Negative,Kosovo,Spain,Loss
18,"milot rashica se meriton as 1 min kombtare tung
",Negative,Sweden,Kosovo,Loss
15,"duhet me hek plakin se osht tu na bo dam
",Negative,Greece,Kosovo,Draw
3,Ni trajner i cili nuk i jep mundesi ni fobollistit si Albion Rrahmani te pakten 20 minuta tu edit qe andorra asht ni shtet i dopt marre ju koft juve se po doni mejav shujt andrren dikuj dikuj aj trajner ne guinea e ka kercenu per shkak se asht se nuk ka aftesi te mdhaja ne udheheq ni kombetare eh na e jena marr ne kosove Challandes Back,Negative,Kosovo,Andorra,Draw
7,Kismet Kampionaaaa ,Positive,Kosovo,Cyprus,Win
2,Rashica dhe Zhegrova mometalisht jane lojtaret sulmues me te mire te Kosoves. Nuk nxirret nga loja Rashica per tu zavendesuar me Zhegroven e ne loje te lihet Celina i cili sot ishte plotesisht i padisponuar per loje. Trajneri duket se eshte laik i futbollit!,Negative,Kosovo,Romania,Draw
11,Bile me Kartona te Kuq i Mujtem ,Neutral,Kosovo,Greece,Loss
13,Dresevic e ndryshoj lojen. Berisha hala nuk eshte ne formen qe e ka pas. Duhet me mire me mbrojt kundershtarin se golli erdh per fajin e tij.,Neutral,Switzerland,Kosovo,Draw
4,Kosova jonë  ëndërra vazhdon,Positive,Israel,Kosovo,Draw
4,Krenar me ju !,Positive,Israel,Kosovo,Draw
29,"Pos golit, loja shumë e dobët!??
Urime fitorja!",Positive,Kosovo,Moldova,Win
3,Tmerr. Kjo marre e k'saj nate nuk shpaguhet me as edhe ni sen...,Negative,Kosovo,Andorra,Draw
29,"Pjesa e par Kejt mir super...
po pjesa dyt mut ekin bah...
Bravo Kosov",Neutral,Kosovo,Moldova,Win
19,"Kesaj here ja pam sherrin varit qe e kena instalu sepse mos me kan vari kishum humb vetem 0:1
",Neutral,Kosovo,Spain,Loss
15,"Një Përmbledhje e Lojës mbrëmë...
Pjesa e parë...
Lojtarët e Greqisë në Gjumë për 45 minuta.
Lojtarët tanë me njerëzi të madhe nuk deshën ti japin gola grekëve në gjumë.
Me ta ndërruar krahun e gjumit grekët dhanë golin.
Pjesa e dytë...
Lojtarët tanë shkun me ra n'gjumë për 45 minuta. Trajneri bashkë me ta.
Jerëm e dhanë një gol. I lumtë.
Sot u kish dalë gjumi. Po thonë: - Kemi pa andërr.",Neutral,Greece,Kosovo,Draw
29,Namin e keni ba edhe jeni tu e ba qe sa loje bravo!!!,Negative,Kosovo,Moldova,Win
11,Muriqi kish pas Harru me i honger hurmat si Benzema,Neutral,Kosovo,Greece,Loss
14,maqedonia e mun italin e shkon ne botror a na knaqum me burkinofason,Neutral,Kosovo,Burkina Faso,Win
2,Ky Trener eshte fatekeqesisht demotivim per lojtaret e Kosoves. Si qendron ne vijen anesore pa asnje gjest asnje kosullte me asnje lojtare eshte fatekeqesi per Neve ! Sa ma shpejt qe e largojm kete plakush pa asnje ide aq me mire do te jete per Kosoven !,Negative,Kosovo,Romania,Draw
22,Halimi ne port shum i mir,Positive,Kosovo,Gambia,Win
15,"Loj shum e dobtë ama bash shum dobt sja vlen me prit prej Rashices aj veq kot është sja vlen te ftohet.
",Positive,Greece,Kosovo,Draw
29,"Shka me fol be Q... Nane, katastrof shum dobt, si me pas lujt sonte lojen e par bashk, kerkah sjeni o trima
",Negative,Kosovo,Moldova,Win
28,"kta po jan tmir en kso ndeshje miqsore, se kshtu po pshtjellohen naper kam tveta prap respekte ",Neutral,Kosovo,Lithuania,Win
3,"Ketyre Lojtarve ju duhet nji Trejner qe ja shtin pak edhe Inatin ne xhak se kta jan rritJasht e nuk po e ndin hiç fanellen e Kosoves Me Loje mendimi jem jemi shym larg kurse sa per disa lojtar qe thirren si qe jan Paqarada, Vojvoda, dhe Mendoj gjith lojtaret qe lozin ne mes fushe me perjashtim te Muslijut ka plot si kta ne Kapionatin e Kosoves",Negative,Kosovo,Andorra,Draw
19,"Oj Federat e leshit
",Negative,Kosovo,Spain,Loss
18,qeshtu kta veq vazhdime te metutjeshme ju Uroj edhe mos ju ndafshin humbjev kurr se ka LOJTAR NE Superlig 2apo 3 qe kishin lujt ma mir se qaata 100 her!?.,Neutral,Sweden,Kosovo,Loss
8,"Nuk din me ba 10 pasime,
Passim 0
Driblim 0
Vrapon si kali per asgje",Negative,Northern Ireland,Kosovo,Loss
11,"Kur skeni zemer Mos hini me lujt ma
",Negative,Kosovo,Greece,Loss
4,Vetem per para ,Neutral,Israel,Kosovo,Draw
18,"Tranjerit jepni rrugen andej nga ka ardhur.
",Negative,Sweden,Kosovo,Loss
13,Definitivisht Zhegrova e ka kthjell lojen!Super Lojtare! Zhegrova & Dreshaj Super Duo!,Positive,Switzerland,Kosovo,Draw
19,"Amater trajner
",Negative,Kosovo,Spain,Loss
28,Respekt për të gjith,Positive,Kosovo,Lithuania,Win
15,"Katastrof rashica halimi si nuse nfush
",Negative,Greece,Kosovo,Draw
19,"Bravo lojtarve hallall ju koft
E kti matufit plak jarabi more zot qe poj lutna zotit leshi kres i raft e p9 shkoft po qna myti",Neutral,Kosovo,Spain,Loss
15,"Respekt per trajnerin . Qe 1 vit eshte duke u mundu me zemer e shpirt me shkarku edhe na jem qaq zemer mir qka nuk e shkarkojm per inat
",Neutral,Greece,Kosovo,Draw
8,"franquz edhe me na e dasht tmiren ska hiqne ket miush
",Neutral,Northern Ireland,Kosovo,Loss
3,"Nje federate qe udheheqet nga dikush qe ka nje aktakuze, dhe 100 peripeci mbrapa, sukses eshte te marre dy barazime.",Negative,Kosovo,Andorra,Draw
11,"Lojtar pa motivaa.
",Negative,Kosovo,Greece,Loss
8,"Pse nuk e le zenelin me lujt prej fillimit. Traineri shum e dopt
",Negative,Northern Ireland,Kosovo,Loss
4,"Urime urime!
",Positive,Israel,Kosovo,Draw
8,"Shum shpejt poj bini vetit msysha!!!
",Negative,Northern Ireland,Kosovo,Loss
13,Me së miri me bisedu me ket Stadion qe ndeshjet vendas Kosova mi lu ne Zürich ma perkrahje ne Zurich se ne Prishtinë,Neutral,Switzerland,Kosovo,Draw
2,Ekip kot ma keq Se qeveria shqipare,Negative,Kosovo,Romania,Draw
4,"Dy ndërrimet e fundit po tishin pak ma heret, tash ndoshta i kishim 3 pike.
",Neutral,Israel,Kosovo,Draw
15,"krejt trainera ishi kon bre!
",Negative,Greece,Kosovo,Draw
19,Kallxoni Challandes qe ka drejt me ba zevendesime ,Neutral,Kosovo,Spain,Loss
9,"sante katastrof kan lujt lejtart e kosoves kurr matlodht sjan kan goli idit ra pi gabimit lojtarit jo mehek topin po jathej kundershtarit duhet shkarku treneri zvicerran dhe disa lojtar te kosoves duhet shkarku
",Negative,Greece,Kosovo,Loss
28,Urime.Na zbardhët fytyrën,Positive,Kosovo,Lithuania,Win
2,Me barazime athua mund te bejm diqka tjeter perveq qudi.,Neutral,Kosovo,Romania,Draw
22,Hojde Perhaj Koftt ,Neutral,Kosovo,Gambia,Win
4,Congrutulations kosova from macedonia suksese jema bukur,Positive,Israel,Kosovo,Draw
3,"1. Trajneri Girese spectator pa komunikim me lojtar, pa energji, pa autoritet....giresse out nuk osht ky trajner per ne.. 2. E. Zhegrova ma i miri sonte bravoo Edon 3. Portieri gabim trashanik qe po na kushton shume...2 pike te vlefshme te humbura.. 4. Mesfusha shume e dobet... 5. Me kete loje dhe me kete trener ska shance mu kualifiku edhepse veq matematikisht nuk kemi gjasa per kualifikim vetem me ndodh ndonje mrekulli !!",Negative,Kosovo,Andorra,Draw
28,per mendimin tim bartsit kryesor te ksaj ndeshje ishin zeneli kryeziu dhe Dresheviq edhete jert dhan kontribut te mir duke mos lan anash edhe disa kiksime ne mbrojtje ku kombtaret si spanja e suedia ato nuk i falin megjith se lituania per nga cilsia ishin ma ulet se perfaqsusja e jon? ju deshirojm fat dhe suksese ne takimet e radhes.,Positive,Kosovo,Lithuania,Win
3,"Katastrof keni lujt. Ma keni qu mallin si me kqyr ni klasë të parë gjatë orës së edukates fizike, ku krejt nxansat llaqumi vrapojnë mas topit. Qashtu katastrof keni lujt. Për marre! Të paorganizum edhe pa ide në fushë. Qishtu hiç mos i dilni as Rumanisë e as Zvicrres përpara, se veq kthizen po kupni.",Negative,Kosovo,Andorra,Draw
29,"Heroi i ndeshjes per mue eshte Dresheviç,kurse kta treinera jan llom,merre me mend deri ne min 80 nuk bejn ndrrime
",Negative,Kosovo,Moldova,Win
11,"Kapne kete Trainer edhe Luke shoten se shansat ma te mira i keni me tregu diqka, mire masi jemi pjesmares se per me mujt diqka me bo harone kete pune
",Neutral,Kosovo,Greece,Loss
29,"FFK me organizu një ndeshje miqsore ndërmjet ekipit A dhe një ekipi të përbërë nga gazetarët!?
",Negative,Kosovo,Moldova,Win
4,"Qka eshte kjo mesele me Zhegroven po luani me ndjenejat e qunit ai eshte brisk ai duhet te jet gjithe ndeshjen...
",Negative,Israel,Kosovo,Draw
29,Moldavkat ken tu ju mujt valla veq edhe dy minuta t zgatke ekip i manekenave t ka...,Negative,Kosovo,Moldova,Win
9,"Trajneri esht. Llom I Frances nuk vyn asgje nuk kan. Faj lojtar et aspak ffk. Duhet Tani ta ndaj rrugen me te.
",Negative,Greece,Kosovo,Loss
28,"Bravo Kosova!! Veq perpara ??
Qeta njerz negativa ne gjdo post, kam qef me dit qa kan qit ne drit ne jeten e tyne.. shum mkish interesu",Positive,Kosovo,Lithuania,Win
8,"Na gjith ne fund e bojna..
",Neutral,Northern Ireland,Kosovo,Loss
3,"Duke u nisur qe nga Kryetari i Federates i cili eshte i akuzuar dhe nuk i ka mbyllur llogarite me drejtesine, e deri te trajneri i skuadres e disa lojtar te gjithe dhe duhet te shkarkohen, e tu jipet me shume hapsire lojtareve qe luajne ne Super Ligen e Kosoves.",Negative,Kosovo,Andorra,Draw
8,"Pse már e máj kryet ntok keta nuk e ngrejn me pasu Qysh duhet ,tjetra kur nuk jep e merr e meritun me
Marr gol",Negative,Northern Ireland,Kosovo,Loss
19,"Rashica Bytyqi edhe Rashani u dasht mu ndrru me provu me sulmu me lojtar te fresket..
",Neutral,Kosovo,Spain,Loss
3,1 loj Ekeni fitue thojshi brazili ballkanit nuk jeni bindes Ekip pa Zemer,Negative,Kosovo,Andorra,Draw
29,"Shijen e fitores ma hupi rremka sahiti kur e niva EDHE 2 MINUTAAAA mbahuni menja mshkoj mos o finale botrori , qysh te kem udheheqsin qashty i kem punt nejse fitore ket vit bile e shijum e ishalla kthjellemi edhe jem te kompletum nga Marsi e i kthehemi sukseseve
",Negative,Kosovo,Moldova,Win
3,Mas pari kryetarin e korruptum e kini,Negative,Kosovo,Andorra,Draw
4,Zeneli duhet mu kan startus prej minutes t par shum shum eka ndrishu lojen prej momentit qe hini nloj bravo djema,Positive,Israel,Kosovo,Draw
29,KATASTROF,Negative,Kosovo,Moldova,Win
7,Gjithmon keshtu na e knaqni zemren Dardan,Positive,Kosovo,Cyprus,Win
4,"Trener amator po ashtu disa lojtar loje katastrofale
",Negative,Israel,Kosovo,Draw
3,Kjo eshte taktik tash Rumunet vijne te ne dhe kujtojn se kan me na hongre me 0-5 por do shihni kena mi rrxu krejt ekipet te medhenjë Andora kemi pas meshire net gexohen pak.,Neutral,Kosovo,Andorra,Draw
